Tasa_Interes,Saldo_Soles,Edad,Estado_Civil,Region,CrossSelling,Ration_Ant,Fuga
4.16,3723.51,28,Div_Sol_Viu,NORTE_SUR,2,0.84,0
4.16,9698.8,29,Div_Sol_Viu,NORTE_SUR,1,0.98,0
4.16,8355.17,45,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2526.12,34,Cas_Conv,NORTE_SUR,2,0.08,0
4.16,6655.6,46,Cas_Conv,LIMA_CALLAO,1,0.71,0
4.16,3845.58,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,6338.47,50,Cas_Conv,NORTE_SUR,2,0.19,0
4.16,7398.41,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1140.08,22,Div_Sol_Viu,LIMA_CALLAO,1,0.3,0
4.88,1483.6,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,963.42,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6861.08,38,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4478.55,41,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,685.23,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2724.64,45,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,4488.79,64,Cas_Conv,LIMA_CALLAO,2,0.55,0
4.16,3049.27,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,745.96,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3217.83,49,Div_Sol_Viu,NORTE_SUR,2,0.99,0
4.16,27551.16,59,Div_Sol_Viu,LIMA_CALLAO,1,0.43,0
4.16,2166.96,32,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,3397.65,53,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,19712.73,42,Cas_Conv,LIMA_CALLAO,3,0.87,0
4.16,7838.37,60,Div_Sol_Viu,LIMA_CALLAO,2,0.45,0
4.88,5018.77,31,Div_Sol_Viu,LIMA_CALLAO,2,0.46,0
4.88,923.95,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,13936.64,41,Cas_Conv,NORTE_SUR,1,1,0
4.16,4292.64,49,Div_Sol_Viu,LIMA_CALLAO,1,0.73,0
4.16,3658.47,33,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,2366.48,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1024.71,31,Div_Sol_Viu,LIMA_CALLAO,1,0.87,0
4.16,16494.98,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,965.99,57,Cas_Conv,LIMA_CALLAO,1,0.85,0
4.16,5903.68,50,Div_Sol_Viu,LIMA_CALLAO,1,0.29,0
4.16,3886.24,59,Cas_Conv,LIMA_CALLAO,1,0.38,0
4.88,8915.34,41,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,559.88,24,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2640.01,24,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,19895.05,39,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,10158.45,44,Div_Sol_Viu,LIMA_CALLAO,2,0.46,0
4.16,2603.61,42,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,13185.83,46,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5435.49,53,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,2181.09,60,Cas_Conv,NORTE_SUR,2,1,0
4.16,17980.99,27,Div_Sol_Viu,LIMA_CALLAO,3,0.67,0
4.16,2884.89,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,644.05,27,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,3101.17,48,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,10072.94,38,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2440.99,45,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,26877.2,64,Cas_Conv,LIMA_CALLAO,1,0.91,0
4.16,5083.6,29,Div_Sol_Viu,LIMA_CALLAO,2,0.72,0
4.16,2779.5,56,Cas_Conv,NORTE_SUR,3,0.16,0
4.88,11673.32,30,Div_Sol_Viu,LIMA_CALLAO,2,0.93,0
4.16,20131.03,46,Cas_Conv,LIMA_CALLAO,2,0.81,0
4.88,6089.2,51,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1988.63,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,8052.11,46,Div_Sol_Viu,LIMA_CALLAO,1,0.54,0
4.16,1739.32,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,4492.91,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,22923.17,43,Cas_Conv,LIMA_CALLAO,2,0.26,0
4.16,5830.71,44,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5400.31,37,Div_Sol_Viu,LIMA_CALLAO,2,0.9,0
4.16,1455.55,31,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2516.94,40,Cas_Conv,LIMA_CALLAO,1,0.61,0
4.88,1279.07,48,Div_Sol_Viu,LIMA_CALLAO,2,0.86,0
4.88,816.32,24,Div_Sol_Viu,CENTRO,3,0.84,0
4.88,821.16,24,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,7865.96,57,Cas_Conv,LIMA_CALLAO,2,0.16,0
4.88,927.08,30,Cas_Conv,NORTE_SUR,2,1,0
4.16,100956.85,53,Div_Sol_Viu,LIMA_CALLAO,3,0.13,0
4.16,23569.79,40,Cas_Conv,LIMA_CALLAO,2,0.47,0
4.16,17495.49,41,Cas_Conv,LIMA_CALLAO,3,0.96,0
4.16,3773.49,46,Div_Sol_Viu,NORTE_SUR,2,0.7,0
4.16,7736.79,39,Cas_Conv,LIMA_CALLAO,2,0.93,0
4.16,2564.98,27,Cas_Conv,NORTE_SUR,2,1,0
4.16,1911.92,49,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,1237.11,47,Div_Sol_Viu,LIMA_CALLAO,1,0.13,0
4.16,4028.1,39,Div_Sol_Viu,LIMA_CALLAO,4,0.98,0
4.16,3929.04,45,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3345.51,33,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,3432.39,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,8391,34,Div_Sol_Viu,LIMA_CALLAO,4,0.27,0
4.16,1045.2,48,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,2599.75,52,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6117.78,37,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,3149.1,57,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3624.49,34,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,19829.26,55,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,11365.82,31,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,1934.05,42,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.88,780.6,40,Div_Sol_Viu,NORTE_SUR,1,0.3,0
4.16,35811.83,44,Div_Sol_Viu,LIMA_CALLAO,1,0.67,0
4.16,19174.88,39,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,4883.48,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3412.2,37,Div_Sol_Viu,NORTE_SUR,1,0.53,0
4.16,12571.86,53,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4746.9,43,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,12369.31,32,Div_Sol_Viu,LIMA_CALLAO,2,0.6,0
4.16,3964.98,37,Div_Sol_Viu,LIMA_CALLAO,2,0.96,0
4.16,8946.4,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2019.12,35,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,8829.74,35,Cas_Conv,LIMA_CALLAO,1,0.57,0
4.88,753.32,23,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,5018.77,31,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,824.37,35,Div_Sol_Viu,NORTE_SUR,1,0.99,0
4.16,2602.56,49,Div_Sol_Viu,NORTE_SUR,3,1,0
4.16,14907.22,42,Div_Sol_Viu,NORTE_SUR,3,0.32,0
4.16,11668.55,29,Div_Sol_Viu,LIMA_CALLAO,4,0.47,0
4.16,30302.15,64,Cas_Conv,LIMA_CALLAO,3,0.24,0
4.16,1175.72,37,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,2887.93,41,Cas_Conv,NORTE_SUR,2,0.44,0
4.16,2239.5,38,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,5891.61,53,Cas_Conv,NORTE_SUR,1,0.48,0
4.16,9115.3,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,513.99,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,12478.56,48,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,546.39,30,Div_Sol_Viu,NORTE_SUR,2,0.98,0
4.88,4393.13,47,Cas_Conv,LIMA_CALLAO,2,1,0
4.16,19909.14,34,Div_Sol_Viu,LIMA_CALLAO,4,1,0
4.16,10248.79,52,Div_Sol_Viu,LIMA_CALLAO,2,0.34,0
4.88,692.43,23,Div_Sol_Viu,LIMA_CALLAO,2,0.69,0
4.16,1028.36,34,Div_Sol_Viu,LIMA_CALLAO,1,0.63,0
4.16,8993.69,58,Div_Sol_Viu,LIMA_CALLAO,1,0.52,0
4.88,1404.58,33,Div_Sol_Viu,NORTE_SUR,1,0.44,0
4.16,616.18,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1493.19,64,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5090.64,47,Div_Sol_Viu,LIMA_CALLAO,1,0.79,0
4.16,23066.4,47,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,2263.75,48,Cas_Conv,NORTE_SUR,1,0.71,0
4.16,2121.66,35,Div_Sol_Viu,NORTE_SUR,1,0.95,0
4.16,3016.25,35,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,1819.1,60,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,638.13,20,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2333.6,40,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,5553.77,27,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,1398.02,45,Cas_Conv,NORTE_SUR,1,1,0
4.16,4526.84,55,Div_Sol_Viu,NORTE_SUR,1,0.97,0
4.88,1171.05,32,Div_Sol_Viu,NORTE_SUR,1,0.77,0
4.16,44069.42,43,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,8356.64,37,Div_Sol_Viu,NORTE_SUR,2,0.31,0
4.16,2861.51,43,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,51700.02,55,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,10364.39,31,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1630.11,36,Div_Sol_Viu,LIMA_CALLAO,2,0.99,0
4.88,6034.29,53,Div_Sol_Viu,LIMA_CALLAO,1,0.92,0
4.16,4656.44,37,Div_Sol_Viu,NORTE_SUR,2,1,0
4.16,4036.12,51,Div_Sol_Viu,LIMA_CALLAO,2,0.48,0
4.16,6906.88,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,738.58,36,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,738.33,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,662.51,23,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1755.16,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,2627.44,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4562.76,39,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,19747.87,33,Div_Sol_Viu,LIMA_CALLAO,1,0.21,0
4.16,2205.92,42,Cas_Conv,LIMA_CALLAO,2,0.96,0
4.16,4040.31,32,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3472.78,38,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,6917.97,51,Div_Sol_Viu,LIMA_CALLAO,2,0.66,0
4.16,29204.36,56,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.16,7607.08,29,Div_Sol_Viu,LIMA_CALLAO,2,0.94,0
4.16,620.67,27,Div_Sol_Viu,NORTE_SUR,1,0.92,0
4.88,1336.81,30,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,11221.57,54,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,3610.57,61,Cas_Conv,LIMA_CALLAO,1,0.25,0
4.16,6430.82,34,Div_Sol_Viu,LIMA_CALLAO,2,0.82,0
4.16,13344.57,37,Div_Sol_Viu,LIMA_CALLAO,2,0.92,0
4.16,6407.73,53,Div_Sol_Viu,NORTE_SUR,2,0.36,0
4.16,2221.65,34,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1172.99,43,Div_Sol_Viu,LIMA_CALLAO,2,0.64,0
4.88,2377.12,46,Div_Sol_Viu,NORTE_SUR,1,0.12,0
4.88,1544.97,46,Cas_Conv,LIMA_CALLAO,4,0.82,0
4.16,2835.3,61,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,9839.05,36,Div_Sol_Viu,NORTE_SUR,1,0.67,0
4.16,10196.88,64,Div_Sol_Viu,LIMA_CALLAO,4,0.6,0
4.16,14028.73,30,Div_Sol_Viu,LIMA_CALLAO,2,0.97,0
4.16,1685.4,26,Div_Sol_Viu,LIMA_CALLAO,2,0.94,0
4.16,3707.48,63,Cas_Conv,NORTE_SUR,1,1,0
4.88,15727.46,27,Div_Sol_Viu,LIMA_CALLAO,1,0.08,0
4.16,1856.79,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7838.52,52,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,5218.95,25,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.88,1292.13,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,938.03,53,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,526.57,47,Div_Sol_Viu,LIMA_CALLAO,3,0.1,0
4.16,8675.64,58,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,1628.64,60,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,866.04,24,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,8780.73,31,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4300.05,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1271.73,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,771.43,64,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,795.28,32,Div_Sol_Viu,LIMA_CALLAO,3,0.88,0
4.88,922.58,51,Div_Sol_Viu,LIMA_CALLAO,1,0.22,0
4.16,2512.39,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2439.56,38,Div_Sol_Viu,LIMA_CALLAO,1,0.43,0
4.88,1919.21,28,Div_Sol_Viu,CENTRO,1,1,0
4.16,734.8,30,Div_Sol_Viu,NORTE_SUR,1,0.95,0
4.16,23866.74,52,Div_Sol_Viu,LIMA_CALLAO,3,0.93,0
4.16,2694.09,56,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7497.15,33,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,3049.73,41,Cas_Conv,LIMA_CALLAO,2,0.75,0
4.16,21573.62,63,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,914.9,23,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,524.71,55,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,115885.91,47,Cas_Conv,LIMA_CALLAO,1,0.97,0
4.16,5624.37,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7240.51,33,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,14219.15,43,Div_Sol_Viu,LIMA_CALLAO,3,0.32,0
4.16,2792.11,30,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,12139.28,51,Div_Sol_Viu,LIMA_CALLAO,3,0.99,0
4.16,1683.45,29,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,742.73,33,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,3994.7,42,Cas_Conv,NORTE_SUR,2,0.93,0
4.88,13576.5,44,Div_Sol_Viu,LIMA_CALLAO,2,0.14,0
4.16,3674.12,53,Cas_Conv,LIMA_CALLAO,3,1,0
4.88,4996.13,45,Cas_Conv,LIMA_CALLAO,3,0.24,0
4.16,3020.26,55,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,16499.12,33,Div_Sol_Viu,LIMA_CALLAO,2,0.24,0
4.16,748.48,34,Div_Sol_Viu,NORTE_SUR,2,0.94,0
4.16,13594.22,39,Cas_Conv,LIMA_CALLAO,4,0.08,0
4.16,12331.57,35,Div_Sol_Viu,NORTE_SUR,2,1,0
4.88,18875.93,45,Cas_Conv,LIMA_CALLAO,3,0.22,0
4.88,4737.55,61,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,12007.79,58,Cas_Conv,NORTE_SUR,1,0.93,0
4.16,1794.57,40,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1838.1,42,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1487.56,46,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1793.62,43,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,5692.92,44,Cas_Conv,LIMA_CALLAO,2,0.56,0
4.16,3742.4,29,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.88,43962.82,41,Div_Sol_Viu,LIMA_CALLAO,2,0.81,0
4.16,4879.24,45,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,24929.88,50,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,16854.26,28,Div_Sol_Viu,LIMA_CALLAO,1,0.94,0
4.88,1721.82,31,Div_Sol_Viu,LIMA_CALLAO,2,0.84,0
4.88,979.47,55,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1981.07,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,6509.95,36,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,12030.47,36,Div_Sol_Viu,LIMA_CALLAO,2,0.35,0
4.16,2672.73,50,Cas_Conv,NORTE_SUR,1,0.27,0
4.16,5005.68,29,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,544.09,43,Cas_Conv,NORTE_SUR,1,0.2,0
4.16,5897.82,34,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,41334.99,47,Div_Sol_Viu,LIMA_CALLAO,3,0.55,0
4.88,1860.04,30,Cas_Conv,NORTE_SUR,3,0.85,0
4.16,92768.66,46,Cas_Conv,NORTE_SUR,2,0.76,0
4.16,16794.79,49,Cas_Conv,NORTE_SUR,1,0.82,0
4.16,7415.31,39,Div_Sol_Viu,LIMA_CALLAO,1,0.89,0
4.16,10041.92,44,Div_Sol_Viu,LIMA_CALLAO,2,0.11,0
4.88,740.91,45,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,18043.3,36,Div_Sol_Viu,LIMA_CALLAO,4,0.3,0
4.16,6755.38,45,Cas_Conv,LIMA_CALLAO,1,0.37,0
4.16,13852.43,54,Div_Sol_Viu,NORTE_SUR,2,0.78,0
4.16,3546.11,26,Div_Sol_Viu,LIMA_CALLAO,1,0.99,0
4.16,2486.37,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5532.67,29,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,4810.15,46,Div_Sol_Viu,LIMA_CALLAO,2,0.63,0
4.88,1806.66,47,Cas_Conv,LIMA_CALLAO,1,0.24,0
4.88,793.15,65,Cas_Conv,LIMA_CALLAO,1,0.12,0
4.16,26623.65,39,Div_Sol_Viu,LIMA_CALLAO,4,0.35,0
4.16,5320.89,62,Div_Sol_Viu,LIMA_CALLAO,1,0.79,0
4.16,1562.71,62,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,17454.36,48,Div_Sol_Viu,NORTE_SUR,2,0.98,0
4.16,12309.31,42,Cas_Conv,LIMA_CALLAO,3,1,0
4.16,8787.91,28,Div_Sol_Viu,LIMA_CALLAO,1,0.98,0
4.16,18031.61,37,Div_Sol_Viu,LIMA_CALLAO,2,0.57,0
4.88,5894.8,42,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,8644.59,48,Cas_Conv,LIMA_CALLAO,2,0.96,0
4.16,3507.44,43,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7697.33,35,Cas_Conv,LIMA_CALLAO,2,0.73,0
4.16,19539.83,53,Div_Sol_Viu,LIMA_CALLAO,3,0.17,0
4.16,789.49,50,Cas_Conv,LIMA_CALLAO,1,0.8,0
4.16,32295.52,54,Cas_Conv,LIMA_CALLAO,3,0.86,0
4.16,3480.8,41,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,1635.01,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,664.39,44,Cas_Conv,LIMA_CALLAO,1,1,0
4.88,3559.17,28,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,1226.69,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3949.86,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3256.63,47,Div_Sol_Viu,LIMA_CALLAO,2,0.88,0
4.88,4456.3,28,Div_Sol_Viu,LIMA_CALLAO,1,0.35,0
4.16,5961.74,42,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,9743.15,42,Div_Sol_Viu,LIMA_CALLAO,3,0.96,0
4.16,878.93,28,Div_Sol_Viu,LIMA_CALLAO,2,0.98,0
4.16,4980.04,35,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,9601.79,57,Cas_Conv,LIMA_CALLAO,1,0.17,0
4.16,650.42,35,Cas_Conv,NORTE_SUR,1,1,0
4.16,95552.01,45,Cas_Conv,LIMA_CALLAO,3,0.52,0
4.16,1335.81,48,Div_Sol_Viu,NORTE_SUR,1,0.97,0
4.16,7697.08,62,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,11428.83,62,Div_Sol_Viu,LIMA_CALLAO,5,0.6,0
4.16,1802.15,40,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1585.75,54,Div_Sol_Viu,LIMA_CALLAO,2,0.56,0
4.88,5454.45,41,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,5566.06,61,Div_Sol_Viu,LIMA_CALLAO,1,0.77,0
4.16,2117.38,24,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2135.1,44,Div_Sol_Viu,NORTE_SUR,2,0.52,0
4.16,1462.61,38,Cas_Conv,NORTE_SUR,1,1,0
4.88,786.56,46,Cas_Conv,NORTE_SUR,3,0.69,0
4.16,19858.47,42,Div_Sol_Viu,LIMA_CALLAO,3,0.99,0
4.16,2171.42,45,Div_Sol_Viu,NORTE_SUR,1,0.77,0
4.16,6011.58,33,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,1743.27,25,Div_Sol_Viu,LIMA_CALLAO,3,0.76,0
4.16,5845.02,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,12235.57,31,Div_Sol_Viu,NORTE_SUR,1,0.96,0
4.88,3998.49,30,Div_Sol_Viu,NORTE_SUR,2,0.75,0
4.88,1216.79,26,Div_Sol_Viu,NORTE_SUR,3,0.81,0
4.16,13653.41,41,Cas_Conv,NORTE_SUR,3,0.89,0
4.88,13305.03,34,Cas_Conv,LIMA_CALLAO,2,0.2,0
4.16,5926.44,31,Div_Sol_Viu,LIMA_CALLAO,4,0.95,0
4.16,2030.63,37,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,1259.57,39,Div_Sol_Viu,LIMA_CALLAO,3,0.18,0
4.16,6100.46,44,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,28743.47,39,Div_Sol_Viu,LIMA_CALLAO,3,1,0
4.16,3660.18,59,Div_Sol_Viu,LIMA_CALLAO,2,0.38,0
4.16,54631.31,42,Div_Sol_Viu,LIMA_CALLAO,2,0.28,0
4.88,1386.34,60,Cas_Conv,LIMA_CALLAO,3,0.88,0
4.16,3878.37,57,Div_Sol_Viu,LIMA_CALLAO,2,0.38,0
4.88,2259.62,35,Div_Sol_Viu,NORTE_SUR,1,0.28,0
4.16,11892.33,36,Div_Sol_Viu,NORTE_SUR,2,0.87,0
4.16,5482.98,53,Div_Sol_Viu,NORTE_SUR,2,0.67,0
4.16,8156.14,39,Div_Sol_Viu,NORTE_SUR,2,0.96,0
4.16,3650.44,37,Cas_Conv,NORTE_SUR,1,1,0
4.16,10538.69,46,Div_Sol_Viu,LIMA_CALLAO,2,0.53,0
4.16,5690.12,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5238.2,39,Div_Sol_Viu,NORTE_SUR,1,1,0
4.16,84130.45,39,Cas_Conv,NORTE_SUR,2,0.99,0
4.88,5765.27,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,14245.73,52,Div_Sol_Viu,NORTE_SUR,1,0.72,0
4.88,2749.72,26,Div_Sol_Viu,LIMA_CALLAO,1,0.31,0
4.88,682.4,35,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,740.65,22,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5027.3,38,Div_Sol_Viu,LIMA_CALLAO,3,0.91,0
4.16,18988.14,47,Div_Sol_Viu,LIMA_CALLAO,1,0.18,0
4.16,32766.84,54,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,4199.7,34,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,8643.4,61,Cas_Conv,NORTE_SUR,3,0.6,0
4.88,599.35,21,Div_Sol_Viu,LIMA_CALLAO,1,0.38,0
4.16,5250.04,40,Div_Sol_Viu,NORTE_SUR,1,1,0
4.88,641.69,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,7639.07,29,Div_Sol_Viu,LIMA_CALLAO,2,0.9,0
4.16,9405.1,55,Div_Sol_Viu,LIMA_CALLAO,1,0.5,0
4.16,11426.65,21,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,3898.15,59,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,3497.52,30,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,2910.67,28,Div_Sol_Viu,LIMA_CALLAO,1,0.67,0
4.16,916.31,29,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,7001.21,58,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.16,2043.38,28,Div_Sol_Viu,LIMA_CALLAO,2,1,0
4.88,2912.73,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,4684.68,49,Cas_Conv,LIMA_CALLAO,2,0.66,0
4.88,910.46,31,Div_Sol_Viu,NORTE_SUR,2,0.85,0
4.88,781.81,49,Cas_Conv,LIMA_CALLAO,2,0.12,0
4.16,3591.36,40,Div_Sol_Viu,NORTE_SUR,2,0.99,0
4.16,4519.4,49,Div_Sol_Viu,NORTE_SUR,3,0.4,0
4.88,3394.85,26,Div_Sol_Viu,LIMA_CALLAO,2,0.35,0
4.16,14347.69,48,Cas_Conv,LIMA_CALLAO,1,1,0
4.16,1696.63,27,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.88,2144.49,25,Div_Sol_Viu,LIMA_CALLAO,1,1,0
4.16,5716.17,29,Div_Sol_Viu,NORTE_SUR,1,1,0
